time,cam_x_m,cam_y_m,cam_z_m,plane_x_m,plane_y_m,plane_z_m,roll_deg,pitch_deg,yaw_deg,dist3_m
1759249277.5587666,-0.014082476046590797,-0.021966603207644084,0.5443620893855048,0.124186186482514,-0.06102505088375504,0.27655418502349965,-167.5759255586908,15.839547344147606,2.41673644785625,0.3092385535512135
1759249277.5811293,-0.014082476046590797,-0.021966603207644084,0.5443620893855048,0.124186186482514,-0.06102505088375504,0.27655418502349965,-167.5759255586908,15.839547344147606,2.41673644785625,0.3092385535512135
1759249277.6390955,-0.018027508775228858,-0.018482833875097828,0.5524350414695481,0.11766005349619808,-0.0668961652401931,0.27483597640685326,-162.23735635114977,11.070890356835864,3.6966179706995,0.3063556740784799
1759249277.659688,-0.018027508775228858,-0.018482833875097828,0.5524350414695481,0.11766005349619808,-0.0668961652401931,0.27483597640685326,-162.23735635114977,11.070890356835864,3.6966179706995,0.3063556740784799
1759249277.7022195,-0.019723728848710743,-0.01821233573288949,0.5579241160153524,0.13215980346235268,-0.05227328212481197,0.2667769226377727,-164.3324877877473,13.168873600934678,3.2938043619116173,0.30227245347101683
1759249277.7199826,-0.019723728848710743,-0.01821233573288949,0.5579241160153524,0.13215980346235268,-0.05227328212481197,0.2667769226377727,-164.3324877877473,13.168873600934678,3.2938043619116173,0.30227245347101683
1759249277.7660835,-0.018599909762067466,-0.021109467791760466,0.5547288771024104,0.10446801648524534,0.1276266732787283,0.27055263541966734,155.26573649755565,8.705923116735166,-3.891408323589332,0.3168609517329079
1759249277.7827897,-0.018599909762067466,-0.021109467791760466,0.5547288771024104,0.10446801648524534,0.1276266732787283,0.27055263541966734,155.26573649755565,8.705923116735166,-3.891408323589332,0.3168609517329079
1759249277.828228,-0.020675123048461468,-0.021560712217153933,0.5557463336637568,0.11026553231329439,-0.07472081272860892,0.2561766427826973,-162.19960231400398,8.353504606914308,2.2208841606024157,0.2887354494664133
1759249277.846123,-0.020675123048461468,-0.021560712217153933,0.5557463336637568,0.11026553231329439,-0.07472081272860892,0.2561766427826973,-162.19960231400398,8.353504606914308,2.2208841606024157,0.2887354494664133
1759249277.8934968,-0.02041818766247879,-0.021163554244717775,0.5523700195117924,0.1086721672523617,-0.07601427518205334,0.25849185574616335,-161.78859510880721,8.14891465559449,3.225157679339376,0.2905268480775461
1759249277.9071085,-0.02041818766247879,-0.021163554244717775,0.5523700195117924,0.1086721672523617,-0.07601427518205334,0.25849185574616335,-161.78859510880721,8.14891465559449,3.225157679339376,0.2905268480775461
1759249277.9644446,-0.021326298035664243,-0.021242032577450668,0.5566657834696908,0.09800423057654453,-0.07221113683356162,0.27334150165646465,-164.04784815420217,5.586558212733671,1.9681130949142316,0.2992237524353756
1759249277.9862103,-0.021326298035664243,-0.021242032577450668,0.5566657834696908,0.09800423057654453,-0.07221113683356162,0.27334150165646465,-164.04784815420217,5.586558212733671,1.9681130949142316,0.2992237524353756
1759249278.0324132,-0.021134495518276286,-0.02204870585678821,0.5554728261972406,0.12124876964868506,-0.06870584689872161,0.27090620359729506,-164.5964687289787,10.000642185021736,4.445224888916519,0.3046505025219711
1759249278.047075,-0.021134495518276286,-0.02204870585678821,0.5554728261972406,0.12124876964868506,-0.06870584689872161,0.27090620359729506,-164.5964687289787,10.000642185021736,4.445224888916519,0.3046505025219711
1759249278.0990763,-0.024207651783411117,-0.021975259114547587,0.5594950254092039,0.1138758228262069,-0.0556985706574466,0.27526902492512445,-167.16227267751503,6.035815518395609,3.4838150870122107,0.30305621571064506
1759249278.1264672,-0.024207651783411117,-0.021975259114547587,0.5594950254092039,0.1138758228262069,-0.0556985706574466,0.27526902492512445,-167.16227267751503,6.035815518395609,3.4838150870122107,0.30305621571064506
1759249278.1674554,-0.018614534469944835,-0.026723338041075285,0.5332077908493108,0.10589565316507751,-0.10065498487807761,0.2549339733583036,-162.62423054036591,8.131037885648764,5.928081114192976,0.29383098221990933
1759249278.1873825,-0.018614534469944835,-0.026723338041075285,0.5332077908493108,0.10589565316507751,-0.10065498487807761,0.2549339733583036,-162.62423054036591,8.131037885648764,5.928081114192976,0.29383098221990933
1759249278.22655,-0.028181748011435043,-0.02358105015371334,0.5543283907820571,0.11810348937529226,-0.07923800208482024,0.2570947302079277,-163.59825220911765,3.347527770122397,3.9770124859834186,0.293810815794281
1759249278.2491515,-0.028181748011435043,-0.02358105015371334,0.5543283907820571,0.11810348937529226,-0.07923800208482024,0.2570947302079277,-163.59825220911765,3.347527770122397,3.9770124859834186,0.293810815794281
1759249278.2951148,-0.029440588645374795,-0.023200517283849243,0.5572948685998749,0.10745576831484703,-0.07211357648483552,0.2751184283006161,-165.3215713095258,-0.032233924667861596,4.827905394561739,0.3040349645158753
1759249278.3130658,-0.029440588645374795,-0.023200517283849243,0.5572948685998749,0.10745576831484703,-0.07211357648483552,0.2751184283006161,-165.3215713095258,-0.032233924667861596,4.827905394561739,0.3040349645158753
1759249278.359065,-0.029982317786540928,-0.023472185555524834,0.55467294058918,0.10749146378854535,-0.07304446925052371,0.27886956694128534,-165.33011358618396,0.06353330980824913,4.601752929350738,0.30766563773277456
1759249278.3759663,-0.029982317786540928,-0.023472185555524834,0.55467294058918,0.10749146378854535,-0.07304446925052371,0.27886956694128534,-165.33011358618396,0.06353330980824913,4.601752929350738,0.30766563773277456
1759249278.4342442,-0.031024356121535535,-0.022414964923683667,0.5587986466579071,0.1320741496486035,-0.06973735368300166,0.2677926653989503,-164.25531198483853,4.576330175972414,4.917036767261493,0.30662646843608254
1759249278.4512386,-0.031024356121535535,-0.022414964923683667,0.5587986466579071,0.1320741496486035,-0.06973735368300166,0.2677926653989503,-164.25531198483853,4.576330175972414,4.917036767261493,0.30662646843608254
1759249278.500412,-0.03181087396037357,-0.023135122673643274,0.5566557400899177,0.11281855851742242,-0.08760732318851955,0.2548682928570635,-160.24133344917587,0.16285181011164182,4.247488021365972,0.2921659065087518
1759249278.52864,-0.03181087396037357,-0.023135122673643274,0.5566557400899177,0.11281855851742242,-0.08760732318851955,0.2548682928570635,-160.24133344917587,0.16285181011164182,4.247488021365972,0.2921659065087518
1759249278.5645657,-0.03299449278450605,-0.023220985960311566,0.558296399887834,0.11024910611515686,-0.07214368613435257,0.2733529775357182,-164.45489026317864,-0.46388590544115504,4.576306195796054,0.30344921679893316
1759249278.5907075,-0.03299449278450605,-0.023220985960311566,0.558296399887834,0.11024910611515686,-0.07214368613435257,0.2733529775357182,-164.45489026317864,-0.46388590544115504,4.576306195796054,0.30344921679893316
1759249278.6271493,-0.02462614801754238,-0.02728704756275177,0.5263386691938627,0.10925865865197923,-0.10594160041901085,0.2592990251161399,-162.4212590221942,6.102174194624474,5.719503355388567,0.3006610410677639
1759249278.6514807,-0.02462614801754238,-0.02728704756275177,0.5263386691938627,0.10925865865197923,-0.10594160041901085,0.2592990251161399,-162.4212590221942,6.102174194624474,5.719503355388567,0.3006610410677639
1759249278.6949255,-0.03388138322006676,-0.021640674238606626,0.5540413982929941,0.11016147847631487,-0.07237874259382204,0.27949901683170403,-163.77769734115722,-0.37697072271363813,4.186594063488211,0.30902092830331007
1759249278.7161167,-0.03388138322006676,-0.021640674238606626,0.5540413982929941,0.11016147847631487,-0.07237874259382204,0.27949901683170403,-163.77769734115722,-0.37697072271363813,4.186594063488211,0.30902092830331007
1759249278.7575977,-0.034474350452487944,-0.021461543114917447,0.5562386933375625,0.14325868481209997,0.1577640856928002,0.20690503918211933,144.77596135799655,8.735555327892525,-0.6298199494503784,0.29702231018482794
1759249278.778032,-0.034474350452487944,-0.021461543114917447,0.5562386933375625,0.14325868481209997,0.1577640856928002,0.20690503918211933,144.77596135799655,8.735555327892525,-0.6298199494503784,0.29702231018482794
1759249278.835754,-0.034477360356714115,-0.021502359705658024,0.555384991759475,0.11448619088521012,-0.08715986221160288,0.2567776811069679,-160.2782507377722,1.0101963808589307,2.9821786314620087,0.2943445379123283
1759249278.8540447,-0.034477360356714115,-0.021502359705658024,0.555384991759475,0.11448619088521012,-0.08715986221160288,0.2567776811069679,-160.2782507377722,1.0101963808589307,2.9821786314620087,0.2943445379123283
1759249279.098847,-0.03512421581990258,-0.021124186939529735,0.5549645967323106,0.11139139875391114,-0.07231509399499836,0.27767720989313865,-164.532111255934,-0.1745195241574854,3.332961351196053,0.3078021270717544
1759249279.1129017,-0.03570245651463039,-0.019361529856676267,0.5592686148787901,0.1136951720018747,-0.06926054060862508,0.2753619172865817,-164.1395363573098,-0.26287150208220444,2.7890613926218646,0.30585584858504367
1759249279.1587858,-0.03456672700383577,-0.019545555586561205,0.553379131046799,0.11056530280533863,-0.07216680890086535,0.27917975654248195,-164.5960093888048,0.7261233055726286,3.1733622649299207,0.30882692718493593
1759249279.1816251,-0.03456672700383577,-0.019545555586561205,0.553379131046799,0.11056530280533863,-0.07216680890086535,0.27917975654248195,-164.5960093888048,0.7261233055726286,3.1733622649299207,0.30882692718493593
1759249279.2418578,-0.035239729177374834,-0.01944797082510394,0.5545220058054184,0.11906079589025698,-0.09253455837993141,0.24304600556148415,-157.67657580631794,0.7362075877234525,3.4459331157859157,0.286023562721646
1759249279.2608352,-0.035239729177374834,-0.01944797082510394,0.5545220058054184,0.11906079589025698,-0.09253455837993141,0.24304600556148415,-157.67657580631794,0.7362075877234525,3.4459331157859157,0.286023562721646
1759249279.2998486,-0.03467791853698576,-0.017875620050798527,0.5569007808590739,0.15468923937222012,0.16452257238156778,0.1930865471996871,141.62600886393776,10.264104178063887,-4.136980922842486,0.29711757320983423
1759249279.3237183,-0.03467791853698576,-0.017875620050798527,0.5569007808590739,0.15468923937222012,0.16452257238156778,0.1930865471996871,141.62600886393776,10.264104178063887,-4.136980922842486,0.29711757320983423
1759249279.3615644,-0.029131483898807008,-0.019477034496153258,0.5368929528068738,0.12638349553915548,-0.05146551686775197,0.29132851509708935,-173.3606102639534,8.54750480154894,2.5955492242624563,0.32170450895167074
1759249279.3822734,-0.029131483898807008,-0.019477034496153258,0.5368929528068738,0.12638349553915548,-0.05146551686775197,0.29132851509708935,-173.3606102639534,8.54750480154894,2.5955492242624563,0.32170450895167074
1759249279.4263296,-0.0369773448499696,-0.014169293882936109,0.5577367059345426,0.15735447172379835,-0.0303129479523023,0.2758828841431291,-171.90858547593228,9.711924233485718,3.0637930699866067,0.31904650185853134
1759249279.445801,-0.0369773448499696,-0.014169293882936109,0.5577367059345426,0.15735447172379835,-0.0303129479523023,0.2758828841431291,-171.90858547593228,9.711924233485718,3.0637930699866067,0.31904650185853134
1759249279.7694042,-0.04051456748980388,-0.0034312371466258818,0.5564369962202639,0.14822682055806868,0.11806911952488364,0.20768966484259888,133.80204529886515,5.449511272163892,-14.175522008515577,0.28115210154036946
1759249279.7862346,-0.04051456748980388,-0.0034312371466258818,0.5564369962202639,0.14822682055806868,0.11806911952488364,0.20768966484259888,133.80204529886515,5.449511272163892,-14.175522008515577,0.28115210154036946
1759249280.0953822,-0.029993533223037393,-0.018054584365813225,0.5380583534969045,0.14728585910611597,0.13678502251096356,0.20815019023952652,138.39356528805118,15.5035702072761,-6.69134624419552,0.2893609655304297
1759249280.1156387,-0.029993533223037393,-0.018054584365813225,0.5380583534969045,0.14728585910611597,0.13678502251096356,0.20815019023952652,138.39356528805118,15.5035702072761,-6.69134624419552,0.2893609655304297
1759249280.1624744,-0.03357667431975617,-0.011942088516585667,0.545012916921075,0.10064727489242034,-0.12272608016481873,0.25458663810563337,-156.48513770758416,1.0465441913182618,5.453817569544875,0.30000986816739994
1759249280.1770055,-0.03357667431975617,-0.011942088516585667,0.545012916921075,0.10064727489242034,-0.12272608016481873,0.25458663810563337,-156.48513770758416,1.0465441913182618,5.453817569544875,0.30000986816739994
1759249280.233644,-0.035583297604437986,-0.009759163984804128,0.5450623954015673,0.11142904882016036,-0.10991040768453653,0.26088215371055307,-157.93772215381017,2.8187668194156084,5.30711613898653,0.30423055198813176
1759249280.2583675,-0.035583297604437986,-0.009759163984804128,0.5450623954015673,0.11142904882016036,-0.10991040768453653,0.26088215371055307,-157.93772215381017,2.8187668194156084,5.30711613898653,0.30423055198813176
1759249280.296656,-0.037949040054383265,-0.013913742335123533,0.5524854131952288,0.10403072703546898,-0.10026528965719367,0.2596857404790748,-163.6617126518998,1.0743540523368742,5.1131784903278605,0.2971736937983148
1759249280.3188808,-0.037949040054383265,-0.013913742335123533,0.5524854131952288,0.10403072703546898,-0.10026528965719367,0.2596857404790748,-163.6617126518998,1.0743540523368742,5.1131784903278605,0.2971736937983148
1759249280.358506,-0.03889124373750698,-0.014074944127844123,0.5536830044774078,0.0942413310893934,-0.09116728511622052,0.2623478190648492,-165.54665078413007,-1.0123510349591105,4.629523641012623,0.293290437159219
1759249280.3780563,-0.03889124373750698,-0.014074944127844123,0.5536830044774078,0.0942413310893934,-0.09116728511622052,0.2623478190648492,-165.54665078413007,-1.0123510349591105,4.629523641012623,0.293290437159219
1759249280.4375865,-0.03966534399324604,-0.014389428767106333,0.5504290012743461,0.09862459076544089,-0.11232471527007987,0.25782228186763567,-161.58493157585517,-0.7853776206646135,4.742125696447068,0.2980201009858056
1759249280.4565248,-0.03966534399324604,-0.014389428767106333,0.5504290012743461,0.09862459076544089,-0.11232471527007987,0.25782228186763567,-161.58493157585517,-0.7853776206646135,4.742125696447068,0.2980201009858056
1759249280.498988,-0.0385150457865889,-0.014086024621792238,0.5486924288177353,0.16325346507967958,0.1443353002392837,0.22836976066085146,143.10134041769967,15.890229497832552,-2.9523931471365343,0.3156534814317449
1759249280.5200324,-0.0385150457865889,-0.014086024621792238,0.5486924288177353,0.16325346507967958,0.1443353002392837,0.22836976066085146,143.10134041769967,15.890229497832552,-2.9523931471365343,0.3156534814317449
1759249280.565285,-0.03861931938840517,-0.012577956234877626,0.5514357509482851,0.09010275468464765,-0.09806358143610391,0.27864329784520414,-165.5493133602488,-1.4985849436613994,3.666751537786792,0.30883176624157094
1759249280.5825117,-0.03861931938840517,-0.012577956234877626,0.5514357509482851,0.09010275468464765,-0.09806358143610391,0.27864329784520414,-165.5493133602488,-1.4985849436613994,3.666751537786792,0.30883176624157094
1759249280.6271145,-0.03959551406251851,-0.012268421916313351,0.5503431519233766,0.09265983744538425,-0.1192824612954052,0.2560605471079074,-159.82075443099865,-2.8773212998890476,4.288040706539963,0.29728968167983183
1759249280.6463356,-0.03959551406251851,-0.012268421916313351,0.5503431519233766,0.09265983744538425,-0.1192824612954052,0.2560605471079074,-159.82075443099865,-2.8773212998890476,4.288040706539963,0.29728968167983183
1759249280.6957223,-0.039947279708253194,-0.012114635048327596,0.5511112445359335,0.15595390340625467,0.16062151328792695,0.2186561557449671,136.53499574598789,12.233246842491793,-6.686126961662035,0.3129399382688608
1759249280.7267222,-0.039947279708253194,-0.012114635048327596,0.5511112445359335,0.15595390340625467,0.16062151328792695,0.2186561557449671,136.53499574598789,12.233246842491793,-6.686126961662035,0.3129399382688608
1759249280.7617033,-0.04018342919170941,-0.011796741049351842,0.5502613935921402,0.10577275005849686,-0.10355052634439366,0.2593372361840343,-165.0668575858045,2.3586705757308786,4.122738002370038,0.2986074148990808
1759249280.7868986,-0.04018342919170941,-0.011796741049351842,0.5502613935921402,0.10577275005849686,-0.10355052634439366,0.2593372361840343,-165.0668575858045,2.3586705757308786,4.122738002370038,0.2986074148990808
1759249280.8340545,-0.040887747546270545,-0.01122962949261876,0.5521286392567003,0.10018749910884472,-0.11091669600842097,0.2560464926307253,-163.30270312186815,0.23789395461796553,4.4453210006301855,0.2964790967667119
1759249280.8496485,-0.040887747546270545,-0.01122962949261876,0.5521286392567003,0.10018749910884472,-0.11091669600842097,0.2560464926307253,-163.30270312186815,0.23789395461796553,4.4453210006301855,0.2964790967667119
1759249280.897411,-0.03588180902095743,-0.014917263036686853,0.540257691945798,0.08044458669044452,-0.11675843992206125,0.2909026424398176,-171.99236889512014,3.779313214897675,-0.7688503994942704,0.3236173855022292
1759249280.9118662,-0.03588180902095743,-0.014917263036686853,0.540257691945798,0.08044458669044452,-0.11675843992206125,0.2909026424398176,-171.99236889512014,3.779313214897675,-0.7688503994942704,0.3236173855022292
1759249280.9668186,-0.032883921037141474,0.003980978869350711,0.5345982964544369,0.08610666153165722,-0.10918104504226406,0.27160607216932425,-156.97417908203025,3.7141691728351183,3.571758003157272,0.30513065430385133
1759249280.9886367,-0.032883921037141474,0.003980978869350711,0.5345982964544369,0.08610666153165722,-0.10918104504226406,0.27160607216932425,-156.97417908203025,3.7141691728351183,3.571758003157272,0.30513065430385133
1759249281.0273082,-0.04230099446785458,0.00021831093272203436,0.5334868595001593,0.08071613190770674,-0.11543236314814867,0.28472318886662673,-162.61932644420526,-0.2865541592251293,-3.907540920333849,0.31765865121304215
1759249281.0531743,-0.04230099446785458,0.00021831093272203436,0.5334868595001593,0.08071613190770674,-0.11543236314814867,0.28472318886662673,-162.61932644420526,-0.2865541592251293,-3.907540920333849,0.31765865121304215
1759249314.3762908,-0.11954024078577949,-0.10251697951341097,0.490562564352453,-0.14669425346638781,0.3344638477308861,0.3270317341825524,-26.798181550069323,13.111248632404495,40.74951216800104,0.49023976236272165
1759249314.4998953,-0.07915794100106047,-0.1009533771897945,0.5300456213366656,-0.11014418169127739,0.29742499735482403,0.31005236565347166,19.194862661658775,29.79407362901709,28.308947277524915,0.4435378667704397
1759249314.5225363,-0.07915794100106047,-0.1009533771897945,0.5300456213366656,-0.11014418169127739,0.29742499735482403,0.31005236565347166,19.194862661658775,29.79407362901709,28.308947277524915,0.4435378667704397
1759249315.2378464,-0.052484858898266706,0.01733764790227833,0.08477441864775764,-0.04873060029874133,-0.3159861524992514,0.8108100140541358,58.48112754999091,-40.94729522060889,0.08479993302303826,0.8715703063248676
1759249315.2547553,-0.052484858898266706,0.01733764790227833,0.08477441864775764,-0.04873060029874133,-0.3159861524992514,0.8108100140541358,58.48112754999091,-40.94729522060889,0.08479993302303826,0.8715703063248676
1759249315.6398013,-0.059251313320167205,0.023944288024934417,0.09978540942260916,-0.007751498177083038,0.20476139779290045,0.816426410832692,21.977596316964465,-32.72496718003377,27.750660045066365,0.8417478245028277
1759249315.6575465,-0.059251313320167205,0.023944288024934417,0.09978540942260916,-0.007751498177083038,0.20476139779290045,0.816426410832692,21.977596316964465,-32.72496718003377,27.750660045066365,0.8417478245028277
1759249315.7014384,-0.060384614290768066,0.02387962234282162,0.10136348844232791,-0.0738639703448659,-0.20221887968680208,0.8340632392920163,56.57536522488357,-45.807887319783816,2.279704180263866,0.8613999353118061
1759249315.720107,-0.060384614290768066,0.02387962234282162,0.10136348844232791,-0.0738639703448659,-0.20221887968680208,0.8340632392920163,56.57536522488357,-45.807887319783816,2.279704180263866,0.8613999353118061
1759249315.7627258,-0.06017025956091335,0.02412606837639128,0.10132135784020448,-0.20487924704376806,-0.24471500340313668,0.7870301146212084,61.13410043903398,-54.90990175296336,-0.42914137303199523,0.8492804837510932
1759249315.780487,-0.06017025956091335,0.02412606837639128,0.10132135784020448,-0.20487924704376806,-0.24471500340313668,0.7870301146212084,61.13410043903398,-54.90990175296336,-0.42914137303199523,0.8492804837510932
1759249315.8426166,-0.0602925336689764,0.024320474597813765,0.10164176247952691,-0.12859349589976452,-0.2768661113735154,0.8028766842297548,64.54200269625473,-49.35890579141943,-2.664725102742443,0.8589540737982327
1759249315.8601282,-0.0602925336689764,0.024320474597813765,0.10164176247952691,-0.12859349589976452,-0.2768661113735154,0.8028766842297548,64.54200269625473,-49.35890579141943,-2.664725102742443,0.8589540737982327
1759249315.8760533,-0.0602925336689764,0.024320474597813765,0.10164176247952691,-0.12859349589976452,-0.2768661113735154,0.8028766842297548,64.54200269625473,-49.35890579141943,-2.664725102742443,0.8589540737982327
1759249315.905912,-0.060541216113322485,0.02446541101118937,0.1019350487474032,-0.0779227587072234,-0.19642191331347109,0.8338986945061566,56.955418180171584,-46.0510507016741,2.3518015571033883,0.8602560996897036
1759249315.9201913,-0.060541216113322485,0.02446541101118937,0.1019350487474032,-0.0779227587072234,-0.19642191331347109,0.8338986945061566,56.955418180171584,-46.0510507016741,2.3518015571033883,0.8602560996897036
1759249315.9721522,-0.05989602127339386,0.024762834275045338,0.10109182600990968,-0.14012044256519574,-0.27547897613139605,0.800748874560649,64.64818651779615,-50.29751134618483,-2.6931453260086893,0.8583246267148663
1759249316.0352895,-0.05954295716861973,0.025000753629529596,0.10054737926512851,-0.060181553890088085,0.2454730043967445,0.8027188823525315,17.99265328036248,-35.48282295019266,30.295620557516017,0.8415678341057761
1759249316.0593524,-0.05954295716861973,0.025000753629529596,0.10054737926512851,-0.060181553890088085,0.2454730043967445,0.8027188823525315,17.99265328036248,-35.48282295019266,30.295620557516017,0.8415678341057761
1759249316.1001606,-0.06014192590210947,0.025006955420527992,0.10112099029534884,0.02791382438169443,0.2566483019708401,0.7938059371966988,20.57549415557661,-31.170202781975544,26.15945700766007,0.8347307340842656
1759249316.120826,-0.06014192590210947,0.025006955420527992,0.10112099029534884,0.02791382438169443,0.2566483019708401,0.7938059371966988,20.57549415557661,-31.170202781975544,26.15945700766007,0.8347307340842656
1759249316.1631954,-0.06002829507465475,0.02527855193904832,0.1012644067819885,-0.17305394120407996,-0.32740184751544843,0.7677961623683409,73.03083691279275,-51.989018996731446,-11.373467831338736,0.852438023125638
1759249316.182753,-0.06002829507465475,0.02527855193904832,0.1012644067819885,-0.17305394120407996,-0.32740184751544843,0.7677961623683409,73.03083691279275,-51.989018996731446,-11.373467831338736,0.852438023125638
1759249316.2441638,-0.06037511518752705,0.02540791361052598,0.10203680466763822,-0.09547243766541233,-0.27101611855744945,0.8148632773406961,65.40763617138079,-47.84178369551033,-3.034132567055549,0.8640410196455616
1759249316.2614207,-0.06037511518752705,0.02540791361052598,0.10203680466763822,-0.09547243766541233,-0.27101611855744945,0.8148632773406961,65.40763617138079,-47.84178369551033,-3.034132567055549,0.8640410196455616
1759249316.291667,-0.06037511518752705,0.02540791361052598,0.10203680466763822,-0.09547243766541233,-0.27101611855744945,0.8148632773406961,65.40763617138079,-47.84178369551033,-3.034132567055549,0.8640410196455616
1759249316.306669,-0.06046104215021034,0.02570021339363302,0.10212798032315674,-0.017529378249025424,0.28847556555289283,0.7856663451938535,17.288008977488698,-33.33298603753301,28.43662658423671,0.837136211732073
1759249316.322979,-0.06046104215021034,0.02570021339363302,0.10212798032315674,-0.017529378249025424,0.28847556555289283,0.7856663451938535,17.288008977488698,-33.33298603753301,28.43662658423671,0.837136211732073
1759249316.3703616,-0.06055558569217719,0.02586775751039017,0.10239445229853017,-0.07422911505737849,-0.1905085174235653,0.833530319941904,58.53753677838437,-46.64484982739502,1.2780299258471988,0.8582402058838652
1759249316.438883,-0.059620219371468997,0.026407429385599937,0.10095217860577546,-0.07486698646571144,-0.32135183005094986,0.794070566535302,70.81695642879475,-46.10049483249563,-6.9989663603972065,0.8598954174649653
1759249316.464304,-0.059620219371468997,0.026407429385599937,0.10095217860577546,-0.07486698646571144,-0.32135183005094986,0.794070566535302,70.81695642879475,-46.10049483249563,-6.9989663603972065,0.8598954174649653
1759249316.4986286,-0.05938224383625874,0.0265159348085091,0.1002736819435678,-0.0745897119777125,-0.3215865461411175,0.7947004797976703,70.6794074776023,-46.06164792653539,-7.04776085281663,0.8605407511457773
1759249316.5241404,-0.05938224383625874,0.0265159348085091,0.1002736819435678,-0.0745897119777125,-0.3215865461411175,0.7947004797976703,70.6794074776023,-46.06164792653539,-7.04776085281663,0.8605407511457773
1759249316.5646067,-0.17600389345787298,-0.053985371747056775,0.4594810326819776,-0.22361043996310656,-0.14716602680426255,0.47382581389556133,-6.530614023680209,-29.192901925126723,43.60081444594745,0.5442153711717799
1759249316.587944,-0.17600389345787298,-0.053985371747056775,0.4594810326819776,-0.22361043996310656,-0.14716602680426255,0.47382581389556133,-6.530614023680209,-29.192901925126723,43.60081444594745,0.5442153711717799
1759249316.649172,-0.06047355444692287,0.026011059353701523,0.10182360561238239,-0.1744359086957712,-0.32566675781694093,0.76691119170879,75.12578075689066,-52.33811387281411,-13.535522673066744,0.8512575987077671
1759249316.6799045,-0.06047355444692287,0.026011059353701523,0.10182360561238239,-0.1744359086957712,-0.32566675781694093,0.76691119170879,75.12578075689066,-52.33811387281411,-13.535522673066744,0.8512575987077671
1759249316.7100205,-0.06047355444692287,0.026011059353701523,0.10182360561238239,-0.1744359086957712,-0.32566675781694093,0.76691119170879,75.12578075689066,-52.33811387281411,-13.535522673066744,0.8512575987077671
1759249316.7249775,-0.17811730909808104,-0.05462139016433804,0.45979696780828017,-0.2109312499875058,-0.09796118279760528,0.48653603137794454,-10.088484739472046,-24.518229318317754,44.33249778033329,0.53926403123646
1759249316.7410386,-0.17811730909808104,-0.05462139016433804,0.45979696780828017,-0.2109312499875058,-0.09796118279760528,0.48653603137794454,-10.088484739472046,-24.518229318317754,44.33249778033329,0.53926403123646
