time,frame,tip_plane_x_m,tip_plane_y_m,tip_plane_z_m,contact
1760316718.8584232,201,0.09187151084517112,0.12361306507173968,0.11897202263404913,0
1760316718.915339,202,0.06976497728119405,0.14357030450316394,0.11663718003223283,0
1760316719.0312476,204,0.06978772508079693,0.12723843181180117,0.14250430601940695,0
1760316719.1003976,205,0.04853483146714113,0.160385780540336,0.15217340151212494,0
1760316719.157414,206,0.06366635430932056,0.13452731852954128,0.14270412249611328,0
1760316719.2158513,207,0.07180384824958659,0.13287949736341362,0.1436902019869569,0
1760316719.2760723,208,0.07200563553609814,0.1286396731982984,0.149044097813934,0
1760316719.3341174,209,0.06976850515943234,0.1414966193345507,0.13787752819912483,0
1760316719.3918133,210,0.06652070481198266,0.14081554754264267,0.14166194724780637,0
1760316719.4496274,211,0.07053801447029859,0.1410014796785015,0.1404084456320519,0
1760316719.5077522,212,0.06979791586192745,0.1429770846257799,0.13773255839330562,0
1760316719.5660121,213,0.06670614442424924,0.1453237150730441,0.13830699512116293,0
1760316719.6237924,214,0.06882375297628093,0.14705356656390886,0.1359817239345138,0
1760316719.6821284,215,0.06250489201795674,0.1472487336089148,0.14173924911536645,0
1760316719.7399926,216,0.06045946110277593,0.1483283939068678,0.14041656279076456,0
1760316719.7983532,217,0.06068881442002822,0.15979638374017868,0.12427296656606707,0
1760316719.8560963,218,0.0597394375108872,0.15742382636938324,0.1319284745325489,0
1760316719.9141898,219,0.06240461751231453,0.1548945709069646,0.1375036059219641,0
1760316719.972102,220,0.06940366442232182,0.15020448996836933,0.14108310645090874,0
1760316720.029923,221,0.06725145360239551,0.15468245175156436,0.12853048841516604,0
1760316720.088021,222,0.0606464755730458,0.15791191000787178,0.12655834106243088,0
1760316720.1478357,223,0.05932191354860756,0.16033930054139567,0.12246052026478374,0
1760316720.2079115,224,0.059776774730116555,0.15735573814862552,0.12449431296134167,0
1760316720.2667217,225,0.05705467897481412,0.15537459685971666,0.12562153190657027,0
1760316720.3255122,226,0.056479446642831325,0.1546434223732056,0.1250880568538728,0
1760316720.384811,227,0.0555920590156349,0.14881556273957622,0.13354644674051266,0
1760316720.44459,228,0.05711907709635808,0.1452452285692395,0.13580209853221478,0
1760316720.5059552,229,0.070416951366576,0.13394550467430869,0.14083174064055465,0
1760316720.5643818,230,0.0766210939267324,0.12326930366652121,0.14597067838819286,0
1760316720.6225972,231,0.06187601718637486,0.1427419742639902,0.13526646967112813,0
1760316720.6801965,232,0.05706950241839122,0.13719260165466268,0.13970889343965381,0
1760316720.7385871,233,0.05694901924900948,0.13756329238973297,0.13866929942341086,0
1760316720.7976081,234,0.05641631334422514,0.1402931888311469,0.13412922890417106,0
1760316720.856762,235,0.05571119121562129,0.13901479247328277,0.1353205432757704,0
1760316720.9145875,236,0.05227864200017644,0.13853131070715613,0.135020178092871,0
1760316720.972948,237,0.05495061542257149,0.1371881187689863,0.13648125114964205,0
1760316721.030726,238,0.05741064543047722,0.137506904783507,0.13395235973263536,0
1760316721.088123,239,0.05695545458357623,0.1339821643080778,0.14099240376211244,0
1760316721.146218,240,0.054791108301933886,0.1369464623776481,0.1352975788717055,0
1760316721.204371,241,0.0527669109842802,0.1354099752186281,0.13519530897634208,0
1760316721.2638073,242,0.05402859882035599,0.131811580846136,0.14068003643144217,0
1760316721.324355,243,0.054575836822182006,0.13118722307140834,0.14102856507859304,0
1760316721.384663,244,0.055784226667214366,0.1356430221193659,0.13452681146890128,0
1760316721.441968,245,0.05363558855118728,0.1364727021707717,0.1328361641084494,0
1760316721.4996126,246,0.05429080454760357,0.13211171648969225,0.14020849833016197,0
1760316721.557322,247,0.05715996332207787,0.13282373163069588,0.13926493333574952,0
1760316721.6147964,248,0.05526827315283016,0.13705144219869272,0.1344479336879326,0
1760316721.6724951,249,0.05658050059824224,0.13690170129138635,0.13334022196255957,0
1760316721.732601,250,0.0572030647255576,0.13852378122870926,0.1328967458314455,0
1760316721.790241,251,0.055790408134664224,0.1392469809836509,0.13521227926287652,0
1760316721.8481805,252,0.05603415468894654,0.13977409884484077,0.13655526960876813,0
1760316721.9072251,253,0.05579608707946421,0.14354116015451368,0.1332836425627738,0
1760316721.9669342,254,0.07196335550833487,0.12665456386048402,0.14505741577721698,0
1760316722.0261235,255,0.07349381166783116,0.1357745915550132,0.13450081019528773,0
1760316722.1489515,257,0.07493504354237274,0.12950999180764405,0.140021398891732,0
1760316722.2085993,258,0.08373508250228509,0.08942718187486642,0.16489321835659007,0
1760316722.614933,265,0.0818507102015308,0.10207631376670398,0.15754804654503513,0
1760316722.672156,266,0.05464807993075708,0.13500126481650057,0.14299715796016893,0
1760316722.7317007,267,0.05456899365991228,0.13469246584629413,0.14300452952989792,0
1760316722.789741,268,0.05970610802562159,0.1305954499073041,0.14712789507750945,0
1760316722.8486438,269,0.06119284463581164,0.1346760067105484,0.14094470724544267,0
1760316722.9061792,270,0.06107944969338152,0.12662842428099147,0.14873226687830324,0
1760316722.965003,271,0.05501500895999134,0.13320522291454998,0.13946069219974888,0
1760316723.0220966,272,0.06255173369149292,0.13402736168608295,0.13468878321428024,0
1760316723.082356,273,0.06335929646709669,0.13475777385192136,0.13211264501566874,0
1760316723.1400118,274,0.06570846319746013,0.13578259087811467,0.1290597763711665,0
1760316723.198471,275,0.0678386139777702,0.13306171591932286,0.1306751280887441,0
1760316723.2588909,276,0.06551840630150582,0.13159597151225808,0.1334195636824986,0
1760316723.3303037,277,0.0663354850204655,0.13184994192740007,0.134163639845471,0
1760316723.3889854,278,0.06842063612771736,0.13057891413227735,0.13635406169601944,0
1760316723.4492342,279,0.07182141696475908,0.1256127920880409,0.14005934931103622,0
1760316723.5092428,280,0.07151380617831737,0.12649440078332333,0.13881981745323727,0
1760316723.5682056,281,0.07413184851155316,0.13051547588726892,0.12911638282239363,0
1760316723.6259766,282,0.07644551228422694,0.13488459824501225,0.12143547912474259,0
1760316723.683299,283,0.07811539454533384,0.13524715295824938,0.12109740525587612,0
1760316723.741521,284,0.07630758564161144,0.13585625639390853,0.12489155249572645,0
1760316723.799304,285,0.07805041975056208,0.1370015466364595,0.12188513372197071,0
1760316723.8569317,286,0.07547426395290628,0.13797513918808596,0.12281496315003129,0
1760316723.9151433,287,0.07634519408689575,0.14127277587618603,0.11824022960067823,0
1760316726.9141169,339,0.09308936825224157,0.010448967056304055,-0.05291594999820856,0
1760316726.9705758,340,0.08845311279336215,0.01276754678102187,-0.044150805717064756,0
1760316737.2660544,524,0.1092326094285295,-0.03400071787663558,-0.018674119480266926,0
1760316737.3228505,525,-0.09818890663351026,0.10836757726965134,0.15245076138744884,0
1760316737.3815863,526,-0.09884891513636473,0.10990673696192686,0.1530560301124793,0
1760316737.4389002,527,0.15348597699823954,-0.056191798013183,-0.014648024796238446,0
1760316737.4953966,528,0.10991154108863363,-0.04446522021327036,-0.02563362888028875,0
1760316737.9460208,536,0.11351218763915391,-0.10913209067729486,-0.0512171044541892,0
1760316738.003173,537,0.09687575222987133,-0.09341542425947957,-0.03597852342759644,0
1760316738.0608327,538,0.12016085250587225,-0.0656778308092932,-0.04338148619353949,0
1760316738.1174917,539,0.10099210944202988,-0.045201261427340586,-0.021076630800181406,0
1760316738.1737702,540,0.104421587339384,-0.049239321387235954,-0.0250966753039622,0
1760316738.2307663,541,0.10227861347462458,-0.04808715751007073,-0.023391913096422967,0
1760316738.287227,542,0.10007116261756538,-0.046931445719849224,-0.022046576631604753,0
1760316738.3439834,543,0.09978189804401172,-0.04493963537478893,-0.02066402993824973,0
1760316738.400075,544,0.09815764721589951,-0.044460711617728854,-0.019541446907876237,0
1760316738.4566112,545,0.09714023402242247,-0.04305277993229219,-0.01889395690871354,0
1760316738.5133245,546,0.09582987286087441,-0.04290301895210895,-0.019438730794109793,0
1760316738.569843,547,0.09318203990282048,-0.03925125540709909,-0.016376622338457714,0
1760316738.6262982,548,0.09575463778566848,-0.042242070698064085,-0.020650592481845587,0
1760316738.682088,549,0.09580462397647838,-0.043422412619600226,-0.022047922685455468,0
1760316738.7379808,550,0.09504194264778948,-0.04128006823302545,-0.022046524910887932,0
1760316738.793763,551,0.09394443932964586,-0.039756976864231575,-0.020838638135012744,0
1760316738.8495095,552,0.09604496469117832,-0.04211282928445781,-0.023143085697119203,0
1760316741.2613578,595,0.10675488486475335,-0.12488542853527039,-0.08579986507895135,0
1760316741.317507,596,0.0856651848581712,-0.12712894225547094,-0.10333118901141186,0
1760316741.4293475,598,0.07540460771338947,-0.13626069586073702,-0.10769259844631304,0
1760316741.4854822,599,0.07248602293221813,-0.14221874774401816,-0.11319577084913154,0
1760316741.5419667,600,0.06499012011348343,-0.1327776269732433,-0.09795053533131806,0
1760316741.597606,601,0.07133921017320383,-0.15198074936791697,-0.12683521687499336,0
1760316741.6537876,602,0.05577310296168558,-0.1441938424770096,-0.11370804029551557,0
1760316741.7096589,603,0.05360602694141456,-0.1443217347462234,-0.11052370182731591,0
1760316741.7653496,604,0.06707274703350616,-0.16254883505077025,-0.1370599098671141,0
1760316741.821989,605,0.05231240925792274,-0.1555257802989093,-0.11424146443263802,0
1760316741.8779995,606,0.049400450717704075,-0.16154739455358777,-0.11860988340237316,0
1760316741.933761,607,0.04709740565460224,-0.1652725050387523,-0.12056695408834067,0
1760316742.598894,619,0.09839191544660578,-0.1567016023882826,-0.09606754377729607,0
1760316744.1719668,647,0.029077356066005228,-0.2070705888753671,0.04421972853622752,0
1760316744.283267,649,0.023633571136555634,-0.1920963035629277,0.06610507473595079,0
1760316744.4499037,652,0.02830551448132366,-0.17437967634467955,0.061041088876852403,0
1760316744.506043,653,0.02712952664500648,-0.17206637075999542,0.060727377699262716,0
1760316744.561572,654,0.030658525681297052,-0.17560935226440919,0.04862750425931103,0
1760316744.8949165,660,0.010761162029260335,-0.1782838470059246,0.08959656698766713,0
1760316744.9510705,661,0.012867520646381692,-0.17924343201073456,0.09475693353257214,0
1760316745.0065727,662,0.011498405531099182,-0.18202013443391135,0.09630003940636175,0
1760316745.07091,663,0.010270819004776027,-0.18053458668405994,0.09419738527157046,0
1760316745.1349502,664,0.013900204134964692,-0.2219531902276652,0.08984128366710262,0
1760316745.1914017,665,0.009843113524491603,-0.1921497943214589,0.09931160605963413,0
1760316745.246949,666,0.008544690767434748,-0.19566579604693804,0.10150184055027978,0
1760316745.5299113,671,0.006173507961054314,-0.20374386742333672,0.10838168675883533,0
1760316745.5865438,672,0.0059909102745087095,-0.20398414247296615,0.10907474464353006,0
1760316746.036869,680,0.0058641427925588754,-0.2396432360578686,0.11586811425424434,0
1760316746.093385,681,0.004719150056200876,-0.22683290715968507,0.11828963896025743,0
1760316746.1489782,682,0.004515949449488417,-0.23091588764918325,0.12049523725256649,0
1760316746.2065911,683,0.005622583822581816,-0.22735535336239826,0.11828619645661027,0
1760316746.2620754,684,0.006219736287213722,-0.23042992933865453,0.11913274716097812,0
1760316746.3197222,685,0.007447083061625753,-0.2285201576395442,0.11623670437829407,0
1760316746.3764665,686,0.007716303450335943,-0.23168061480028596,0.11770813729627418,0
1760316746.4368575,687,0.007197729876520245,-0.22591374223953373,0.1179017766615774,0
1760316746.4931383,688,0.00691546618647821,-0.21871951328490344,0.12110271155228915,0
1760316746.5497413,689,0.009616141798353309,-0.22518486890188155,0.11779032024069427,0
1760316746.6062646,690,0.008782456346669208,-0.2241486640135646,0.11765042602123985,0
1760316746.663291,691,0.01107319916547618,-0.22364398834215318,0.11712096762340843,0
1760316746.71975,692,0.010274979889874108,-0.224255348116964,0.11682730378513484,0
1760316746.7753625,693,0.009474580378301185,-0.22815201285242317,0.11768989775990799,0
1760316746.8314793,694,0.007820347911464395,-0.22283218726952753,0.11895943171086544,0
1760316746.8884504,695,0.009271040543865808,-0.2235199019411965,0.11810800952167583,0
1760316746.9445524,696,0.00877739087415133,-0.22223608457252683,0.11905627756192495,0
1760316747.001544,697,0.008721037639752821,-0.22779087177749477,0.11861344727503625,0
1760316747.058827,698,0.008519220026736524,-0.22549753567602823,0.11884850620413219,0
1760316747.1168752,699,0.008666038882730487,-0.22537739434635173,0.1185801901104636,0
1760316747.1732666,700,0.008930285321744502,-0.22420544034120324,0.11914643922664239,0
1760316747.235295,701,0.007746226706057291,-0.21200267892522975,0.118709025138736,0
1760316747.2911766,702,0.009464572801616042,-0.22407477839373072,0.1194756206278057,0
1760316747.3475974,703,0.008785492321545449,-0.22486822178126514,0.1201623749406804,0
1760316747.403464,704,0.008390674876109325,-0.22585008466636805,0.11958009875030236,0
1760316747.459888,705,0.008644313964365394,-0.22993194520297977,0.11776289217525045,0
1760316747.5156763,706,0.008451256933997925,-0.2258824452812039,0.11852518987969182,0
1760316747.5714428,707,0.008703040764214076,-0.22511311475179618,0.11890732887813187,0
1760316747.6267717,708,0.008814783207353946,-0.22155606237781722,0.11875181006564567,0
1760316747.6827295,709,0.008814783207353946,-0.22155606237781722,0.11875181006564567,0
1760316747.7378466,710,0.008528060840568272,-0.22244201488444645,0.11931104510947887,0
1760316747.7936442,711,0.007658186683378726,-0.21610984583762957,0.11910609980338682,0
1760316747.8494117,712,0.00785953268045414,-0.21381342591509844,0.11992034834801388,0
1760316747.905277,713,0.007851140358840866,-0.21501529251608706,0.11827964971050055,0
1760316747.9608312,714,0.009000694149871521,-0.22453225010205666,0.11836236019240921,0
1760316748.0167873,715,0.009609328148535462,-0.22572213827286047,0.11643113737439897,0
1760316748.072193,716,0.009007456913351225,-0.22023312959053773,0.11502877465189801,0
1760316748.1319175,717,0.008174130121892734,-0.22206937028229487,0.11444922949628475,0
1760316748.187544,718,0.009817923495418601,-0.22706401135280474,0.11377888798512324,0
1760316748.244532,719,0.009640915119287538,-0.2270868860581309,0.1143291109443251,0
1760316748.3004744,720,0.007597410544251393,-0.22308625099488086,0.11330783755093013,0
1760316748.3571994,721,0.008541552472835945,-0.22850549653146193,0.11389446169294791,0
1760316748.4136744,722,0.008166152083059208,-0.22141685295233451,0.11478378305876064,0
1760316748.4703877,723,0.007510051498623688,-0.22381192580150233,0.11347976607847933,0
1760316748.5262907,724,0.007153737024728962,-0.22351876976484794,0.11344075241260385,0
1760316748.5825012,725,0.00746393338357948,-0.22821845606840496,0.11337649048301504,0
1760316748.6387198,726,0.007326779576709741,-0.22808016699175976,0.11362224463164225,0
1760316748.6945376,727,0.006547217938187022,-0.223963970234095,0.11302498654694179,0
1760316748.750569,728,0.007339130200274199,-0.22631215057728915,0.11297882994386182,0
1760316748.8075628,729,0.005992030909771323,-0.22561362975116123,0.11473591900424523,0
1760316748.8641672,730,0.006852087923297931,-0.2314236821781975,0.114099477208814,0
1760316748.9218273,731,0.005197100028124346,-0.22402629903034232,0.11421463698680533,0
1760316748.9783573,732,0.006416527025479138,-0.22706892624138397,0.11547832128079245,0
1760316751.0958443,770,0.04208346408353712,-0.17561148192035547,0.11404854186074391,0
1760316751.1516426,771,0.043014320642999496,-0.1722973219642939,0.11173763944594017,0
1760316751.2082434,772,0.04022139157133314,-0.1473440233877369,0.11054448051347363,0
1760316751.2645054,773,0.038743794033603104,-0.14264513486102104,0.11010983417756247,0
1760316751.320985,774,0.040151320608610735,-0.14007257100776332,0.10893557010372287,0
1760316751.3774533,775,0.039398261159303796,-0.13940736101824436,0.1088838959547448,0
1760316751.4343343,776,0.03905670655549408,-0.13620338123385914,0.10887088854248642,0
1760316751.4906292,777,0.04084658981849826,-0.13746838221706925,0.10777452990228348,0
1760316751.5467622,778,0.04136384162201211,-0.13905755293260397,0.10743059575566921,0
1760316751.6021876,779,0.04121148372021048,-0.13768222446999023,0.10680847291359813,0
1760316751.6584857,780,0.041967937839134384,-0.13662137386223364,0.1048176043728457,0
1760316751.7145329,781,0.04222280024069254,-0.13611348554912986,0.10417350424904917,0
1760316751.7703717,782,0.04446905653457965,-0.13994820784912343,0.1016829359820284,0
1760316751.8259385,783,0.04745562959126905,-0.15957355193087036,0.09925183558392771,0
1760316751.8820043,784,0.04865891941321686,-0.1591156227691021,0.09814308934915046,0
1760316751.9376345,785,0.04881779252890016,-0.16024824216059527,0.09778960015660541,0
1760316751.996378,786,0.04878304797964381,-0.15321552186528137,0.09587607750045223,0
1760316752.0514603,787,0.049288675551320715,-0.15549373071732753,0.09521173025357255,0
1760316752.1068838,788,0.04967683440725684,-0.15278519845042315,0.09334053574507586,0
1760316752.1621127,789,0.04691651035226442,-0.1275340447734981,0.09364206490935319,0
1760316752.2178764,790,0.04734413280556013,-0.12826012273695414,0.09215567250627087,0
1760316752.273127,791,0.04767790652620453,-0.12615040590895443,0.09146385340248195,0
1760316752.3291926,792,0.04806631179549556,-0.12570499148042122,0.09053579541815814,0
1760316752.3849561,793,0.047889516517845815,-0.1247705952616143,0.09015367862919332,0
1760316752.4408815,794,0.04811472366855564,-0.12270987616420054,0.08849601562872249,0
1760316752.4964447,795,0.049253956635568905,-0.12293915407585251,0.08765629658659513,0
1760316752.5525663,796,0.04894223119725204,-0.122798933657153,0.08760323166610967,0
1760316752.6078956,797,0.05069916146195723,-0.1267144848527543,0.08727591791666309,0
1760316752.6640322,798,0.04898336345478936,-0.12214794791322114,0.08870836334383142,0
1760316752.7197368,799,0.049082283487066475,-0.12329935012184218,0.08813473975916285,0
1760316752.775873,800,0.050359073775854885,-0.1267259862054949,0.0888065968349408,0
1760316752.8317552,801,0.049940230081561544,-0.1306220369719889,0.09031310756793264,0
1760316752.8878992,802,0.054644928341946106,-0.1634107107345343,0.0898398474319294,0
1760316752.943833,803,0.05172269256227363,-0.16619350329696803,0.09887865098175905,0
1760316752.9999588,804,0.051111011640631795,-0.1721341240257727,0.10249489092946698,0
1760316753.0547516,805,0.04525263398918497,-0.14463271125993096,0.1076781300267845,0
1760316753.1108875,806,0.04492425569286796,-0.1688243763212354,0.11069337345926562,0
1760316753.167777,807,0.0439962169800083,-0.16722946477646172,0.11113240690847585,0
1760316753.224677,808,0.04366461020669518,-0.16897121317178948,0.11230390922369506,0
1760316753.2813492,809,0.0452025990112432,-0.17259900352304372,0.11237372087058062,0
1760316753.3401625,810,0.04081311887763486,-0.14499217521909127,0.11400834118636914,0
1760316753.9009585,820,0.03375948104013897,-0.13537425739544862,0.11767529085224576,0
1760316754.4110284,829,0.03299984587566654,-0.14593025589682684,0.11614988014964787,0
1760316754.4682827,830,0.03344128732733198,-0.1469948363810699,0.1177962984382512,0
1760316754.5258167,831,0.03677845420049104,-0.1742023870317167,0.11850293782259001,0
1760316755.0331166,840,0.044996195991721666,-0.17582017608400047,0.11885927113271144,0
1760316755.0899284,841,0.045176794114074825,-0.17366420815276806,0.11682433743683839,0
1760316755.1458385,842,0.04495049421256382,-0.17121748688458577,0.1142356232776253,0
1760316755.2026832,843,0.04825632420698493,-0.17513578670090502,0.11028763566469538,0
1760316755.258918,844,0.04935217842710575,-0.1751484533500816,0.1084304331290434,0
1760316755.3154082,845,0.050042033374452746,-0.17356957424122924,0.10852931966829288,0
1760316755.3731883,846,0.04851871146194403,-0.170918619094548,0.10783457540232051,0
1760316755.4310403,847,0.04995087571040209,-0.17529894725765727,0.10782475795984335,0
1760316755.495938,848,0.048669283420894174,-0.17122945938144124,0.10804994069323676,0
1760316755.5609605,849,0.04989669136991293,-0.17326806772624065,0.10848275123505728,0
1760316755.6174412,850,0.04950680034292203,-0.17362067667515618,0.10826252019058304,0
1760316755.6747408,851,0.04981251694436348,-0.1732710679078782,0.10823745831397213,0
1760316755.7314916,852,0.049993743624385564,-0.17590320411567195,0.10792643037986117,0
1760316755.7923691,853,0.049920146052568594,-0.17543008244366695,0.10813918009503305,0
1760316755.8490498,854,0.049657776275114966,-0.17403097222345698,0.1086633565420432,0
1760316755.9072816,855,0.04812673337362181,-0.17279756711690458,0.10870480199402548,0
1760316769.8521569,1103,0.15159649012014345,-0.1340006360092894,0.007326901872470759,0
1760316769.907378,1104,0.13314943242922717,-0.10952408807316322,0.031648810188747656,0
1760316769.9631464,1105,0.13134540634222053,-0.10771118797050952,0.03563874064940176,0
1760316770.01831,1106,0.12333018585859534,-0.09921456827527761,0.0470628635216076,0
1760316770.0745752,1107,0.12153118638983043,-0.10063733762064185,0.04933186302359438,0
1760316770.1299763,1108,0.14072399066655603,-0.12460989169851026,0.02148724661669621,0
1760316770.1861472,1109,0.1771528398612025,-0.12258082402719599,0.04693779717791979,0
1760316770.2426765,1110,0.1125809638967364,-0.09910802248053971,0.05408143216181005,0
1760316770.3009458,1111,0.11615282249732183,-0.10438322893279918,0.049493165021673446,0
1760316770.358649,1112,0.11417131541359228,-0.10394058054689122,0.05199578661155796,0
1760316770.4172199,1113,0.1049328577563076,-0.09642445620597172,0.06168368372577593,0
1760316770.4752173,1114,0.1042645346160677,-0.09510190160581457,0.061611007688293584,0
1760316770.5331123,1115,0.10262425723270062,-0.094736682667416,0.06382255665006409,0
1760316770.5908017,1116,0.10162101011721725,-0.09455922982968744,0.06450840898288651,0
1760316770.6650937,1117,0.09998831284240664,-0.09355016783675123,0.06592464496797196,0
1760316770.7231565,1118,0.09933068581402767,-0.09350806008320295,0.06492944243555221,0
1760316770.7800264,1119,0.09845911296879042,-0.09244712865972064,0.06531849777234344,0
1760316770.8362448,1120,0.09866138121879689,-0.09245781228229775,0.06371740331622067,0
1760316770.8939848,1121,0.09596921157459468,-0.09083397869321219,0.06651851073144316,0
1760316770.9510558,1122,0.09960561847192767,-0.09589191050688232,0.058990252614243344,0
1760316771.0089679,1123,0.09847631269116286,-0.09401713166711774,0.06066975068370822,0
1760316771.066839,1124,0.1005097746097422,-0.09619722567884322,0.05791096627155995,0
1760316771.1263382,1125,0.10132866076500678,-0.09713183665957804,0.05574693502442529,0
1760316771.1840665,1126,0.09643906588870303,-0.09188763339809355,0.06581115454794634,0
1760316771.2424374,1127,0.10679355451088969,-0.10557248890562294,0.0506592129570021,0
1760316771.2988753,1128,0.11077023172004206,-0.10931895401704086,0.04526824291848808,0
1760316771.3567948,1129,0.09768392165968705,-0.0922668305282844,0.06443812172603386,0
1760316771.4145966,1130,0.10669026394598996,-0.10458029408911237,0.05102611194358608,0
1760316771.4727578,1131,0.1084143760141084,-0.10701981274879414,0.04813230491218107,0
1760316771.530423,1132,0.10876324083068707,-0.10694294967855074,0.0481875875477038,0
1760316771.588919,1133,0.10876324083068707,-0.10694294967855074,0.0481875875477038,0
1760316771.6463861,1134,0.10594520907610527,-0.10282533735648657,0.05280735994974156,0
1760316771.704727,1135,0.10919299342371208,-0.1087897769555284,0.045974755643901966,0
1760316771.7627316,1136,0.10664306975470084,-0.10516376499701065,0.05102572201950423,0
1760316771.820873,1137,0.10919393648563389,-0.11115863389361733,0.045572146555100335,0
1760316771.8786595,1138,0.10644743793622326,-0.10825613372672499,0.04857993985978337,0
